state,year,metric,age_group,count,population,rate
IN,2011,Birth,40+,1545.0,213399,723.9958950135662
IN,2011,Miscarriage,15-19,1720.0,227499,756.0472793287004
IN,2011,Miscarriage,20-24,4810.0,230034,2090.9952441812948
IN,2011,Miscarriage,25-29,5420.0,207844,2607.725024537634
IN,2011,Miscarriage,30-34,3930.0,207508,1893.9028856718776
IN,2011,Miscarriage,35-39,1550.0,201627,768.7462492622516
IN,2011,Miscarriage,40+,350.0,213399,164.01201505161694
IN,2011,Pregnancy,15-19,11050.0,227499,4857.164207315197
IN,2011,Pregnancy,20-24,30670.0,230034,13332.811671318153
IN,2011,Pregnancy,25-29,33790.0,207844,16257.385346702336
IN,2011,Pregnancy,30-34,24410.0,207508,11763.401892939068
IN,2011,Pregnancy,35-39,9800.0,201627,4860.460156625849
IN,2011,Pregnancy,40+,2260.0,213399,1059.049011476155
IN,2012,Abortion,15-19,1260.0,223743,563.1461095989596
IN,2012,Abortion,20-24,3430.0,235889,1454.0737380717203
IN,2012,Abortion,25-29,2570.0,206698,1243.3598776959623
IN,2012,Abortion,30-34,1640.0,209194,783.9612990812357
IN,2012,Abortion,35-39,900.0,199154,451.9115860088173
IN,2012,Abortion,40+,370.0,213076,173.6469616474873
IN,2012,Birth,15-19,7370.0,223743,3293.9577997970882
IN,2012,Birth,20-24,22482.0,235889,9530.753871524319
IN,2012,Birth,25-29,25466.0,206698,12320.390134398978
IN,2012,Birth,30-34,19121.0,209194,9140.319512031894
IN,2012,Birth,35-39,7218.0,199154,3624.330919790715
IN,2012,Birth,40+,1436.0,213076,673.937937637275
IN,2012,Miscarriage,15-19,1600.0,223743,715.1061709193136
IN,2012,Miscarriage,20-24,4840.0,235889,2051.8125050341478
IN,2012,Miscarriage,25-29,5350.0,206698,2588.317255125836
IN,2012,Miscarriage,30-34,3990.0,209194,1907.3204776427624
IN,2012,Miscarriage,35-39,1530.0,199154,768.2496962149894
IN,2012,Miscarriage,40+,320.0,213076,150.18115601944845
IN,2012,Pregnancy,15-19,10230.0,223743,4572.210080315363
IN,2012,Pregnancy,20-24,30750.0,235889,13035.792258223148
IN,2012,Pregnancy,25-29,33390.0,206698,16154.002457691899
IN,2012,Pregnancy,30-34,24740.0,209194,11826.343011749857
IN,2012,Pregnancy,35-39,9650.0,199154,4845.4964499834305
IN,2012,Pregnancy,40+,2130.0,213076,999.6433197544538
IN,2013,Abortion,15-19,1150.0,222989,515.720506392692
IN,2013,Abortion,20-24,3330.0,239038,1393.083944812122
IN,2013,Abortion,25-29,2550.0,207230,1230.5168170631664
IN,2013,Abortion,30-34,1660.0,211597,784.5101773654635
IN,2013,Abortion,35-39,910.0,199409,456.3485098465967
IN,2013,Abortion,40+,300.0,212124,141.42671267749054
IN,2013,Birth,15-19,6742.0,222989,3023.4675253039386
IN,2013,Birth,20-24,22385.0,239038,9364.619851237043
IN,2013,Birth,25-29,25415.0,207230,12264.150943396227
IN,2013,Birth,30-34,19221.0,211597,9083.777180205769
IN,2013,Birth,35-39,7665.0,199409,3843.858602169411
IN,2013,Birth,40+,1513.0,212124,713.2620542701438
IN,2013,Miscarriage,15-19,1460.0,222989,654.7408168115917
IN,2013,Miscarriage,20-24,4810.0,239038,2012.2323647286205
IN,2013,Miscarriage,25-29,5340.0,207230,2576.846981614631
IN,2013,Miscarriage,30-34,4010.0,211597,1895.111934479222
IN,2013,Miscarriage,35-39,1620.0,199409,812.4006439027327
IN,2013,Miscarriage,40+,330.0,212124,155.56938394523957
IN,2013,Pregnancy,15-19,9350.0,222989,4193.031943279713
IN,2013,Pregnancy,20-24,30520.0,239038,12767.84444314293
IN,2013,Pregnancy,25-29,33310.0,207230,16073.927520146697
IN,2013,Pregnancy,30-34,24890.0,211597,11762.926695558066
IN,2013,Pregnancy,35-39,10200.0,199409,5115.115165313502
IN,2013,Pregnancy,40+,2140.0,212124,1008.8438837660991
IN,2014,Abortion,15-19,1130.0,222427,508.03184865146767
IN,2014,Abortion,20-24,3370.0,240389,1401.8944294456069
IN,2014,Abortion,25-29,2700.0,209666,1287.7624412160292
IN,2014,Abortion,30-34,1640.0,211180,776.5886921109953
IN,2014,Abortion,35-39,960.0,201617,476.15032462540364
IN,2014,Abortion,40+,310.0,209615,147.89017961500846
IN,2014,Birth,15-19,6223.0,222427,2797.771853237242
IN,2014,Birth,20-24,22039.0,240389,9168.05677464443
IN,2014,Birth,25-29,26044.0,209666,12421.661118159358
IN,2014,Birth,30-34,20225.0,211180,9577.137986551756
IN,2014,Birth,35-39,7867.0,201617,3901.952712320886
IN,2014,Birth,40+,1539.0,209615,734.2031820241872
IN,2014,Miscarriage,15-19,1360.0,222427,611.4365612088461
IN,2014,Miscarriage,20-24,4740.0,240389,1971.8040342944144
IN,2014,Miscarriage,25-29,5480.0,209666,2613.680806616237
IN,2014,Miscarriage,30-34,4210.0,211180,1993.5599962117624
IN,2014,Miscarriage,35-39,1670.0,201617,828.3031688796084
IN,2014,Miscarriage,40+,340.0,209615,162.202132480977
IN,2014,Pregnancy,15-19,8710.0,222427,3915.8915059772416
IN,2014,Pregnancy,20-24,30150.0,240389,12542.17123079675
IN,2014,Pregnancy,25-29,34220.0,209666,16321.196569782414
IN,2014,Pregnancy,30-34,26070.0,211180,12344.919026422956
IN,2014,Pregnancy,35-39,10490.0,201617,5202.934276375504
IN,2014,Pregnancy,40+,2190.0,209615,1044.772559215705
IN,2015,Abortion,15-19,1050.0,222790,471.2958391310203
IN,2015,Abortion,20-24,3440.0,238233,1443.964522127497
IN,2015,Abortion,25-29,2700.0,212369,1271.3719987380455
IN,2015,Abortion,30-34,1640.0,209731,781.9540268248375
IN,2015,Abortion,35-39,1000.0,204681,488.565133060714
IN,2015,Abortion,40+,330.0,205397,160.6644692960462
IN,2015,Birth,15-19,5813.0,222790,2609.1835360653527
IN,2015,Birth,20-24,21389.0,238233,8978.185222030532
IN,2015,Birth,25-29,26577.0,212369,12514.53837424483
IN,2015,Birth,30-34,20420.0,209731,9736.281236440966
IN,2015,Birth,35-39,8127.0,204681,3970.568836384423
IN,2015,Birth,40+,1539.0,205397,749.2806613533791
IN,2015,Miscarriage,15-19,1270.0,222790,570.0435387584721
IN,2015,Miscarriage,20-24,4620.0,238233,1939.2779337875106
IN,2015,Miscarriage,25-29,5590.0,212369,2632.2109159058055
IN,2015,Miscarriage,30-34,4250.0,209731,2026.4052524424144
IN,2015,Miscarriage,35-39,1730.0,204681,845.2176801950352
IN,2015,Miscarriage,40+,340.0,205397,165.53308957774456
IN,2015,Pregnancy,15-19,8130.0,222790,3649.176354414471
IN,2015,Pregnancy,20-24,29450.0,238233,12361.847435074067
IN,2015,Pregnancy,25-29,34860.0,212369,16414.82513926232
IN,2015,Pregnancy,30-34,26300.0,209731,12539.872503349528
IN,2015,Pregnancy,35-39,10850.0,204681,5300.931693708747
IN,2015,Pregnancy,40+,2210.0,205397,1075.9650822553397
IN,2016,Abortion,15-19,1050.0,223892,468.9761134832866
IN,2016,Abortion,20-24,3420.0,235279,1453.5933933755243
IN,2016,Abortion,25-29,2770.0,217727,1272.2354140735877
IN,2016,Abortion,30-34,1700.0,209230,812.5029871433352
IN,2016,Abortion,35-39,960.0,208334,460.79852544471856
IN,2016,Abortion,40+,320.0,199653,160.27808247309082
IN,2016,Birth,15-19,5255.0,223892,2347.1137870044486
IN,2016,Birth,20-24,20237.0,235279,8601.277632087862
IN,2016,Birth,25-29,26474.0,217727,12159.263665048433
IN,2016,Birth,30-34,20733.0,209230,9909.190842613392
IN,2016,Birth,35-39,8638.0,208334,4146.226732074458
IN,2016,Birth,40+,1614.0,199653,808.4025784736518
IN,2016,Miscarriage,15-19,1160.0,223892,518.1069444196308
IN,2016,Miscarriage,20-24,4390.0,235279,1865.8698821399275
IN,2016,Miscarriage,25-29,5570.0,217727,2558.249551043279
IN,2016,Miscarriage,30-34,4320.0,209230,2064.7134732112986
IN,2016,Miscarriage,35-39,1820.0,208334,873.5972044889456
IN,2016,Miscarriage,40+,350.0,199653,175.30415270494308
IN,2016,Pregnancy,15-19,7460.0,223892,3331.9636253193503
IN,2016,Pregnancy,20-24,28040.0,235279,11917.765716447282
IN,2016,Pregnancy,25-29,34820.0,217727,15992.50437474452
IN,2016,Pregnancy,30-34,26750.0,209230,12784.973474167185
IN,2016,Pregnancy,35-39,11420.0,208334,5481.582458936132
IN,2016,Pregnancy,40+,2290.0,199653,1146.990027698056
IN,2017,Abortion,15-19,1100.0,222991,493.29345130520966
IN,2017,Abortion,20-24,3400.0,231619,1467.9279333733416
IN,2017,Abortion,25-29,3020.0,223693,1350.0645974616996
IN,2017,Abortion,30-34,1740.0,208641,833.9683954735647
IN,2017,Abortion,35-39,1010.0,210834,479.0498686170162
IN,2017,Abortion,40+,320.0,197937,161.6676013074867
IN,2017,Birth,15-19,5091.0,222991,2283.0517823589294
IN,2017,Birth,20-24,19589.0,231619,8457.423613779525
IN,2017,Birth,25-29,26354.0,223693,11781.3252985118
IN,2017,Birth,30-34,20842.0,208641,9989.407642793123
IN,2017,Birth,35-39,8577.0,210834,4068.1294288397507
IN,2017,Birth,40+,1554.0,197937,785.0982888494824
IN,2017,Miscarriage,15-19,1130.0,222991,506.746909068079
IN,2017,Miscarriage,20-24,4260.0,231619,1839.2273518148338
IN,2017,Miscarriage,25-29,5570.0,223693,2490.0198039277047
IN,2017,Miscarriage,30-34,4340.0,208641,2080.128066870845
IN,2017,Miscarriage,35-39,1820.0,210834,863.2383771118509
IN,2017,Miscarriage,40+,340.0,197937,171.77182638920465
IN,2017,Pregnancy,15-19,7320.0,222991,3282.643694140122
IN,2017,Pregnancy,20-24,27250.0,231619,11765.010642477517
IN,2017,Pregnancy,25-29,34950.0,223693,15624.091947445828
IN,2017,Pregnancy,30-34,26930.0,208641,12907.338442587987
IN,2017,Pregnancy,35-39,11400.0,210834,5407.097526964342
IN,2017,Pregnancy,40+,2220.0,197937,1121.568984070689
IN,2018,Abortion,15-19,1030.0,222992,461.89997847456414
IN,2018,Abortion,20-24,3280.0,231294,1418.1085544804448
IN,2018,Abortion,25-29,2990.0,227149,1316.3166027585416
IN,2018,Abortion,30-34,1800.0,209492,859.2213545147309
IN,2018,Abortion,35-39,1010.0,213471,473.13218188887487
IN,2018,Abortion,40+,350.0,198630,176.20701807380559
IN,2018,Birth,15-19,4840.0,222992,2170.481452249408
IN,2018,Birth,20-24,19316.0,231294,8351.275865348864
IN,2018,Birth,25-29,26238.0,227149,11551.00836895606
IN,2018,Birth,30-34,20660.0,209492,9861.9517690413
IN,2018,Birth,35-39,8753.0,213471,4100.322760468635
IN,2018,Birth,40+,1686.0,198630,848.8143784926749
IN,2018,Miscarriage,15-19,1070.0,222992,479.83784171629475
IN,2018,Miscarriage,20-24,4190.0,231294,1811.5472083149584
IN,2018,Miscarriage,25-29,5550.0,227149,2443.3301489330793
IN,2018,Miscarriage,30-34,4310.0,209492,2057.357798865828
IN,2018,Miscarriage,35-39,1850.0,213471,866.6282539548698
IN,2018,Miscarriage,40+,370.0,198630,186.2759905351659
IN,2018,Pregnancy,15-19,6940.0,222992,3112.219272440267
IN,2018,Pregnancy,20-24,26780.0,231294,11578.337527129972
IN,2018,Pregnancy,25-29,34770.0,227149,15307.133203315883
IN,2018,Pregnancy,30-34,26770.0,209492,12778.530922421858
IN,2018,Pregnancy,35-39,11610.0,213471,5438.677853197858
IN,2018,Pregnancy,40+,2410.0,198630,1213.3111815939183
IN,2019,Abortion,15-19,1040.0,222647,467.1071247310765
IN,2019,Abortion,20-24,3150.0,230750,1365.1137594799566
IN,2019,Abortion,25-29,2940.0,228811,1284.9032607698057
IN,2019,Abortion,30-34,1830.0,212487,861.2291575484618
IN,2019,Abortion,35-39,1010.0,213971,472.0265830416272
IN,2019,Abortion,40+,350.0,201435,173.7533199295058
IN,2019,Birth,15-19,4641.0,222647,2084.465544112429
IN,2019,Birth,20-24,19018.0,230750,8241.820151679307
IN,2019,Birth,25-29,25863.0,228811,11303.215317445403
IN,2019,Birth,30-34,20617.0,212487,9702.711224686687
IN,2019,Birth,35-39,8851.0,213971,4136.54186782321
IN,2019,Birth,40+,1733.0,201435,860.3271526795244
IN,2019,Miscarriage,15-19,1030.0,222647,462.6157100702008
IN,2019,Miscarriage,20-24,4120.0,230750,1785.4821235102927
IN,2019,Miscarriage,25-29,5470.0,228811,2390.6193321125297
IN,2019,Miscarriage,30-34,4310.0,212487,2028.3593819857215
IN,2019,Miscarriage,35-39,1870.0,213971,873.950208205785
IN,2019,Miscarriage,40+,380.0,201435,188.64646163774916
IN,2019,Pregnancy,15-19,6710.0,222647,3013.739237447619
IN,2019,Pregnancy,20-24,26280.0,230750,11388.949079089925
IN,2019,Pregnancy,25-29,34270.0,228811,14977.426784551442
IN,2019,Pregnancy,30-34,26760.0,212487,12593.71161529882
IN,2019,Pregnancy,35-39,11730.0,213971,5482.051306018106
IN,2019,Pregnancy,40+,2470.0,201435,1226.2020006453695
IN,2020,Abortion,15-19,970.0,220912,439.0888679655247
IN,2020,Abortion,20-24,3300.0,231529,1425.307412894281
IN,2020,Abortion,25-29,3110.0,227111,1369.374446856383
IN,2020,Abortion,30-34,1970.0,215945,912.269327838107
IN,2020,Abortion,35-39,1070.0,213284,501.6785131561674
IN,2020,Abortion,40+,350.0,205292,170.4888646415837
IN,2020,Birth,15-19,4127.0,220912,1868.1646990656914
IN,2020,Birth,20-24,17907.0,231529,7734.236315969058
IN,2020,Birth,25-29,25122.0,227111,11061.551399976222
IN,2020,Birth,30-34,20748.0,215945,9608.002037555858
IN,2020,Birth,35-39,8806.0,213284,4128.767277432907
IN,2020,Birth,40+,1762.0,205292,858.2896557099157
IN,2020,Miscarriage,15-19,920.0,220912,416.4554211631781
IN,2020,Miscarriage,20-24,3910.0,231529,1688.7733286111027
IN,2020,Miscarriage,25-29,5340.0,227111,2351.273165984915
IN,2020,Miscarriage,30-34,4350.0,215945,2014.4018152770382
IN,2020,Miscarriage,35-39,1870.0,213284,876.7652519645168
IN,2020,Miscarriage,40+,390.0,205292,189.97330631490755
IN,2020,Pregnancy,15-19,6020.0,220912,2725.066995002535
IN,2020,Pregnancy,20-24,25120.0,231529,10849.612791486164
IN,2020,Pregnancy,25-29,33570.0,227111,14781.318386163595
IN,2020,Pregnancy,30-34,27070.0,215945,12535.599342425156
IN,2020,Pregnancy,35-39,11750.0,213284,5509.086476247632
IN,2020,Pregnancy,40+,2500.0,205292,1217.7776045827407
KS,1988,Abortion,15-19,2300.0,85939,2676.3169224682624
KS,1988,Abortion,20-24,2260.0,90816,2488.5482734319944
KS,1988,Abortion,25-29,1380.0,107193,1287.3974979709496
KS,1988,Abortion,30-34,740.0,104125,710.6842737094838
KS,1988,Abortion,35-39,370.0,91703,403.4764402473201
KS,1988,Abortion,40+,90.0,76672,117.38313856427379
KS,1988,Birth,15-19,4365.0,85939,5079.184072423463
KS,1988,Birth,20-24,11304.0,90816,12447.145877378434
KS,1988,Birth,25-29,13034.0,107193,12159.376078661853
KS,1988,Birth,30-34,7578.0,104125,7277.791116446579
KS,1988,Birth,35-39,2146.0,91703,2340.163353434457
KS,1988,Birth,40+,314.0,76672,409.5367278797997
KS,1988,Miscarriage,15-19,1100.0,85939,1279.9776585717777
KS,1988,Miscarriage,20-24,2490.0,90816,2741.807610993658
KS,1988,Miscarriage,25-29,2740.0,107193,2556.1370611886973
KS,1988,Miscarriage,30-34,1590.0,104125,1527.0108043217288
KS,1988,Miscarriage,35-39,470.0,91703,512.5241268006499
KS,1988,Miscarriage,40+,70.0,76672,91.29799666110183
KS,1988,Pregnancy,15-19,7770.0,85939,9041.296733729738
KS,1988,Pregnancy,20-24,16050.0,90816,17673.097251585623
KS,1988,Pregnancy,25-29,17150.0,107193,15999.17905087086
KS,1988,Pregnancy,30-34,9910.0,104125,9517.406962785115
KS,1988,Pregnancy,35-39,2980.0,91703,3249.6210592892276
KS,1988,Pregnancy,40+,480.0,76672,626.0434056761269
KS,1992,Abortion,15-19,1790.0,83469,2144.5087397716516
KS,1992,Abortion,20-24,2460.0,88335,2784.8531159789436
KS,1992,Abortion,25-29,1350.0,92082,1466.0845767902522
KS,1992,Abortion,30-34,860.0,104975,819.2426768278161
KS,1992,Abortion,35-39,480.0,102975,466.1325564457392
KS,1992,Abortion,40+,120.0,90034,133.28298198458359
KS,1992,Birth,15-19,4640.0,83469,5558.950029352214
KS,1992,Birth,20-24,10715.0,88335,12129.959812079018
KS,1992,Birth,25-29,11308.0,92082,12280.358810625312
KS,1992,Birth,30-34,8035.0,104975,7654.203381757561
KS,1992,Birth,35-39,2833.0,102975,2751.1531925224567
KS,1992,Birth,40+,428.0,90034,475.37596907834813
KS,1992,Miscarriage,15-19,1110.0,83469,1329.8350285734823
KS,1992,Miscarriage,20-24,2390.0,88335,2705.6093281258845
KS,1992,Miscarriage,25-29,2400.0,92082,2606.3725809604484
KS,1992,Miscarriage,30-34,1690.0,104975,1609.907120743034
KS,1992,Miscarriage,35-39,620.0,102975,602.0878854090798
KS,1992,Miscarriage,40+,100.0,90034,111.06915165381967
KS,1992,Pregnancy,15-19,7540.0,83469,9033.29379769735
KS,1992,Pregnancy,20-24,15570.0,88335,17626.08252674478
KS,1992,Pregnancy,25-29,15050.0,92082,16344.128059772811
KS,1992,Pregnancy,30-34,10580.0,104975,10078.590140509645
KS,1992,Pregnancy,35-39,3930.0,102975,3816.4603058994903
KS,1992,Pregnancy,40+,650.0,90034,721.9494857498278
KS,1996,Abortion,15-19,1630.0,95498,1706.8420281053009
KS,1996,Abortion,20-24,2190.0,83531,2621.78113514743
KS,1996,Abortion,25-29,1470.0,88772,1655.9275447213083
KS,1996,Abortion,30-34,860.0,96117,894.7428654660465
KS,1996,Abortion,35-39,570.0,108343,526.1069012303518
KS,1996,Abortion,40+,170.0,102052,166.58174264100654
KS,1996,Birth,15-19,4714.0,95498,4936.22903097447
KS,1996,Birth,20-24,9536.0,83531,11416.120961080318
KS,1996,Birth,25-29,10473.0,88772,11797.638895147118
KS,1996,Birth,30-34,7912.0,96117,8231.634362287628
KS,1996,Birth,35-39,3373.0,108343,3113.2606628946955
KS,1996,Birth,40+,567.0,102052,555.5991063379454
KS,1996,Miscarriage,15-19,1110.0,95498,1162.3280068692538
KS,1996,Miscarriage,20-24,2130.0,83531,2549.951515006405
KS,1996,Miscarriage,25-29,2240.0,88772,2523.3181633848512
KS,1996,Miscarriage,30-34,1670.0,96117,1737.4657968933695
KS,1996,Miscarriage,35-39,730.0,108343,673.7860314002751
KS,1996,Miscarriage,40+,130.0,102052,127.38603849018148
KS,1996,Pregnancy,15-19,7440.0,95498,7790.739073069592
KS,1996,Pregnancy,20-24,13860.0,83531,16592.642252576887
KS,1996,Pregnancy,25-29,14190.0,88772,15984.769972513857
KS,1996,Pregnancy,30-34,10440.0,96117,10861.762227285495
KS,1996,Pregnancy,35-39,4670.0,108343,4310.384611834636
KS,1996,Pregnancy,40+,860.0,102052,842.707639242739
KS,2000,Abortion,15-19,1260.0,102454,1229.8202119975795
KS,2000,Abortion,20-24,2200.0,91953,2392.5266168586127
KS,2000,Abortion,25-29,1400.0,83385,1678.959045391857
KS,2000,Abortion,30-34,840.0,86356,972.7175876603825
KS,2000,Abortion,35-39,510.0,103211,494.1333772563002
KS,2000,Abortion,40+,180.0,106678,168.7320722173269
KS,2000,Birth,15-19,4706.0,102454,4593.280887032229
KS,2000,Birth,20-24,11222.0,91953,12204.06077017607
KS,2000,Birth,25-29,10934.0,83385,13112.670144510404
KS,2000,Birth,30-34,8339.0,86356,9656.538051785632
KS,2000,Birth,35-39,3627.0,103211,3514.160312369805
KS,2000,Birth,40+,782.0,106678,733.0471137441647
KS,2000,Miscarriage,15-19,1070.0,102454,1044.371132410643
KS,2000,Miscarriage,20-24,2460.0,91953,2675.279762487358
KS,2000,Miscarriage,25-29,2330.0,83385,2794.2675541164476
KS,2000,Miscarriage,30-34,1750.0,86356,2026.4949742924637
KS,2000,Miscarriage,35-39,780.0,103211,755.7334005096357
KS,2000,Miscarriage,40+,170.0,106678,159.35806820525318
KS,2000,Pregnancy,15-19,7040.0,102454,6871.37642258965
KS,2000,Pregnancy,20-24,15890.0,91953,17280.567246310617
KS,2000,Pregnancy,25-29,14660.0,83385,17581.09971817473
KS,2000,Pregnancy,30-34,10930.0,86356,12656.908610866647
KS,2000,Pregnancy,35-39,4910.0,103211,4757.244867310655
KS,2000,Pregnancy,40+,1130.0,106678,1059.26245336433
KS,2005,Abortion,15-19,950.0,101110,939.5707645138957
KS,2005,Abortion,20-24,1940.0,103199,1879.8631769687693
KS,2005,Abortion,25-29,1320.0,81791,1613.8694966438852
KS,2005,Abortion,30-34,760.0,85316,890.8059449575695
KS,2005,Abortion,35-39,450.0,86296,521.461017891907
KS,2005,Abortion,40+,160.0,102068,156.75823960496922
KS,2005,Birth,15-19,4055.0,101110,4010.48363168826
KS,2005,Birth,20-24,11441.0,103199,11086.347735927673
KS,2005,Birth,25-29,11643.0,81791,14235.062537442995
KS,2005,Birth,30-34,8225.0,85316,9640.63012799475
KS,2005,Birth,35-39,3680.0,86296,4264.392324093817
KS,2005,Birth,40+,797.0,102068,780.851981032253
KS,2005,Miscarriage,15-19,910.0,101110,900.0098902185739
KS,2005,Miscarriage,20-24,2480.0,103199,2403.1240612796637
KS,2005,Miscarriage,25-29,2460.0,81791,3007.6658801090584
KS,2005,Miscarriage,30-34,1720.0,85316,2016.0345070092362
KS,2005,Miscarriage,35-39,780.0,86296,903.865764345972
KS,2005,Miscarriage,40+,180.0,102068,176.35301955559038
KS,2005,Pregnancy,15-19,5910.0,101110,5845.119177133814
KS,2005,Pregnancy,20-24,15860.0,103199,15368.365972538495
KS,2005,Pregnancy,25-29,15420.0,81791,18852.93002897629
KS,2005,Pregnancy,30-34,10710.0,85316,12553.331145388907
KS,2005,Pregnancy,35-39,4910.0,86296,5689.719106331696
KS,2005,Pregnancy,40+,1140.0,102068,1116.9024571854059
KS,2006,Abortion,15-19,960.0,100353,956.6231203850408
KS,2006,Abortion,20-24,1910.0,102516,1863.1238050645752
KS,2006,Abortion,25-29,1370.0,84961,1612.504560916185
KS,2006,Abortion,30-34,780.0,83278,936.6219169528567
KS,2006,Abortion,35-39,490.0,87122,562.429696287964
KS,2006,Abortion,40+,140.0,97629,143.40001434000143
KS,2006,Birth,15-19,4109.0,100353,4094.546251731388
KS,2006,Birth,20-24,11588.0,102516,11303.601389051466
KS,2006,Birth,25-29,12328.0,84961,14510.187026988855
KS,2006,Birth,30-34,8323.0,83278,9994.236172818752
KS,2006,Birth,35-39,3741.0,87122,4293.978558802598
KS,2006,Birth,40+,822.0,97629,841.9629413391514
KS,2006,Miscarriage,15-19,920.0,100353,916.7638237023308
KS,2006,Miscarriage,20-24,2510.0,102516,2448.398298802138
KS,2006,Miscarriage,25-29,2600.0,84961,3060.227633855534
KS,2006,Miscarriage,30-34,1740.0,83278,2089.3873532025264
KS,2006,Miscarriage,35-39,800.0,87122,918.2525653681046
KS,2006,Miscarriage,40+,180.0,97629,184.37144700857326
KS,2006,Pregnancy,15-19,5980.0,100353,5958.96485406515
KS,2006,Pregnancy,20-24,16000.0,102516,15607.319833001678
KS,2006,Pregnancy,25-29,16300.0,84961,19185.273243017386
KS,2006,Pregnancy,30-34,10840.0,83278,13016.643050985855
KS,2006,Pregnancy,35-39,5020.0,87122,5762.034847684856
