"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Ohio","39","1970","1970","20-24 years","20-24","Other Race","2131-1",0,1538,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","20-24 years","20-24","White","2106-3",8,405204,1.97 (Unreliable),0.21%
"Total","Ohio","39","1970","1970","20-24 years","20-24",,,12,449017,2.67 (Unreliable),0.32%
,"Ohio","39","1970","1970","25-34 years","25-34","Black or African American","2054-5",4,62691,6.38 (Unreliable),0.11%
,"Ohio","39","1970","1970","25-34 years","25-34","Other Race","2131-1",0,3001,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","25-34 years","25-34","White","2106-3",6,597424,1.00 (Unreliable),0.16%
"Total","Ohio","39","1970","1970","25-34 years","25-34",,,10,663116,1.51 (Unreliable),0.27%
,"Ohio","39","1970","1970","35-44 years","35-44","Black or African American","2054-5",3,62617,4.79 (Unreliable),0.08%
,"Ohio","39","1970","1970","35-44 years","35-44","Other Race","2131-1",0,2117,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","35-44 years","35-44","White","2106-3",7,563162,1.24 (Unreliable),0.19%
"Total","Ohio","39","1970","1970","35-44 years","35-44",,,10,627896,1.59 (Unreliable),0.27%
,"Ohio","39","1970","1970","45-54 years","45-54","Black or African American","2054-5",0,52891,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","45-54 years","45-54","Other Race","2131-1",0,1158,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","45-54 years","45-54","White","2106-3",0,590287,0.00 (Unreliable),0.00%
"Total","Ohio","39","1970","1970","45-54 years","45-54",,,0,644336,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","55-64 years","55-64","Black or African American","2054-5",0,36598,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","55-64 years","55-64","Other Race","2131-1",0,768,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","55-64 years","55-64","White","2106-3",0,456561,0.00 (Unreliable),0.00%
"Total","Ohio","39","1970","1970","55-64 years","55-64",,,0,493927,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","65-74 years","65-74","Black or African American","2054-5",0,23826,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","65-74 years","65-74","Other Race","2131-1",0,580,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","65-74 years","65-74","White","2106-3",0,317984,0.00 (Unreliable),0.00%
"Total","Ohio","39","1970","1970","65-74 years","65-74",,,0,342390,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","75-84 years","75-84","Black or African American","2054-5",0,9379,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","75-84 years","75-84","Other Race","2131-1",0,334,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","75-84 years","75-84","White","2106-3",0,181518,0.00 (Unreliable),0.00%
"Total","Ohio","39","1970","1970","75-84 years","75-84",,,0,191231,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","85+ years","85+","Black or African American","2054-5",0,2353,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","85+ years","85+","Other Race","2131-1",0,98,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","85+ years","85+","White","2106-3",0,45694,0.00 (Unreliable),0.00%
"Total","Ohio","39","1970","1970","85+ years","85+",,,0,48145,0.00 (Unreliable),0.00%
,"Ohio","39","1970","1970","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1970","1970","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1970","1970","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1970","1970","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1970","1970",,,,,41,5498570,0.75,1.10%
,"Ohio","39","1971","1971","< 1 year","1","Black or African American","2054-5",0,11244,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","< 1 year","1","Other Race","2131-1",0,442,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","< 1 year","1","White","2106-3",0,80378,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","< 1 year","1",,,0,92064,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","1-4 years","1-4","Black or African American","2054-5",0,39128,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","1-4 years","1-4","Other Race","2131-1",0,1506,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","1-4 years","1-4","White","2106-3",0,318746,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","1-4 years","1-4",,,0,359380,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","5-9 years","5-9","Black or African American","2054-5",0,54746,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","5-9 years","5-9","Other Race","2131-1",0,1545,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","5-9 years","5-9","White","2106-3",0,444445,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","5-9 years","5-9",,,0,500736,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","10-14 years","10-14","Black or African American","2054-5",0,61015,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","10-14 years","10-14","Other Race","2131-1",0,1375,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","10-14 years","10-14","White","2106-3",0,490614,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","10-14 years","10-14",,,0,553004,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","15-19 years","15-19","Black or African American","2054-5",0,54176,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","15-19 years","15-19","Other Race","2131-1",0,1233,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","15-19 years","15-19","White","2106-3",2,462812,0.43 (Unreliable),0.05%
"Total","Ohio","39","1971","1971","15-19 years","15-19",,,2,518221,0.39 (Unreliable),0.05%
,"Ohio","39","1971","1971","20-24 years","20-24","Black or African American","2054-5",2,45163,4.43 (Unreliable),0.05%
,"Ohio","39","1971","1971","20-24 years","20-24","Other Race","2131-1",0,1731,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","20-24 years","20-24","White","2106-3",4,425013,0.94 (Unreliable),0.11%
"Total","Ohio","39","1971","1971","20-24 years","20-24",,,6,471907,1.27 (Unreliable),0.16%
,"Ohio","39","1971","1971","25-34 years","25-34","Black or African American","2054-5",2,63730,3.14 (Unreliable),0.05%
,"Ohio","39","1971","1971","25-34 years","25-34","Other Race","2131-1",0,3363,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","25-34 years","25-34","White","2106-3",11,606458,1.81 (Unreliable),0.29%
"Total","Ohio","39","1971","1971","25-34 years","25-34",,,13,673551,1.93 (Unreliable),0.35%
,"Ohio","39","1971","1971","35-44 years","35-44","Black or African American","2054-5",3,61210,4.90 (Unreliable),0.08%
,"Ohio","39","1971","1971","35-44 years","35-44","Other Race","2131-1",0,2410,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","35-44 years","35-44","White","2106-3",5,550083,0.91 (Unreliable),0.13%
"Total","Ohio","39","1971","1971","35-44 years","35-44",,,8,613703,1.30 (Unreliable),0.21%
,"Ohio","39","1971","1971","45-54 years","45-54","Black or African American","2054-5",0,54529,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","45-54 years","45-54","Other Race","2131-1",0,1381,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","45-54 years","45-54","White","2106-3",0,592496,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","45-54 years","45-54",,,0,648406,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","55-64 years","55-64","Black or African American","2054-5",0,38072,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","55-64 years","55-64","Other Race","2131-1",0,862,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","55-64 years","55-64","White","2106-3",1,465837,0.21 (Unreliable),0.03%
"Total","Ohio","39","1971","1971","55-64 years","55-64",,,1,504771,0.20 (Unreliable),0.03%
,"Ohio","39","1971","1971","65-74 years","65-74","Black or African American","2054-5",0,24435,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","65-74 years","65-74","Other Race","2131-1",0,617,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","65-74 years","65-74","White","2106-3",0,322117,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","65-74 years","65-74",,,0,347169,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","75-84 years","75-84","Black or African American","2054-5",0,10002,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","75-84 years","75-84","Other Race","2131-1",0,356,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","75-84 years","75-84","White","2106-3",0,186183,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","75-84 years","75-84",,,0,196541,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","85+ years","85+","Black or African American","2054-5",0,2500,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","85+ years","85+","Other Race","2131-1",0,99,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","85+ years","85+","White","2106-3",0,48225,0.00 (Unreliable),0.00%
"Total","Ohio","39","1971","1971","85+ years","85+",,,0,50824,0.00 (Unreliable),0.00%
,"Ohio","39","1971","1971","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1971","1971","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1971","1971","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1971","1971","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1971","1971",,,,,30,5530277,0.54,0.80%
,"Ohio","39","1972","1972","< 1 year","1","Black or African American","2054-5",0,10512,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","< 1 year","1","Other Race","2131-1",0,416,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","< 1 year","1","White","2106-3",0,71878,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","< 1 year","1",,,0,82806,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","1-4 years","1-4","Black or African American","2054-5",0,39105,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","1-4 years","1-4","Other Race","2131-1",0,1640,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","1-4 years","1-4","White","2106-3",0,311854,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","1-4 years","1-4",,,0,352599,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","5-9 years","5-9","Black or African American","2054-5",0,52748,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","5-9 years","5-9","Other Race","2131-1",0,1700,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","5-9 years","5-9","White","2106-3",0,427713,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","5-9 years","5-9",,,0,482161,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","10-14 years","10-14","Black or African American","2054-5",0,59992,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","10-14 years","10-14","Other Race","2131-1",0,1565,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","10-14 years","10-14","White","2106-3",0,483411,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","10-14 years","10-14",,,0,544968,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","15-19 years","15-19","Black or African American","2054-5",0,55794,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","15-19 years","15-19","Other Race","2131-1",0,1395,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","15-19 years","15-19","White","2106-3",0,468440,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","15-19 years","15-19",,,0,525629,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","20-24 years","20-24","Black or African American","2054-5",2,45962,4.35 (Unreliable),0.05%
,"Ohio","39","1972","1972","20-24 years","20-24","Other Race","2131-1",0,1840,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","20-24 years","20-24","White","2106-3",0,416442,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","20-24 years","20-24",,,2,464244,0.43 (Unreliable),0.05%
,"Ohio","39","1972","1972","25-34 years","25-34","Black or African American","2054-5",2,65686,3.04 (Unreliable),0.05%
,"Ohio","39","1972","1972","25-34 years","25-34","Other Race","2131-1",0,3745,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","25-34 years","25-34","White","2106-3",8,636601,1.26 (Unreliable),0.21%
"Total","Ohio","39","1972","1972","25-34 years","25-34",,,10,706032,1.42 (Unreliable),0.27%
,"Ohio","39","1972","1972","35-44 years","35-44","Black or African American","2054-5",0,60077,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","35-44 years","35-44","Other Race","2131-1",0,2650,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","35-44 years","35-44","White","2106-3",10,539832,1.85 (Unreliable),0.27%
"Total","Ohio","39","1972","1972","35-44 years","35-44",,,10,602559,1.66 (Unreliable),0.27%
,"Ohio","39","1972","1972","45-54 years","45-54","Black or African American","2054-5",0,55285,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","45-54 years","45-54","Other Race","2131-1",0,1566,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","45-54 years","45-54","White","2106-3",2,591221,0.34 (Unreliable),0.05%
"Total","Ohio","39","1972","1972","45-54 years","45-54",,,2,648072,0.31 (Unreliable),0.05%
,"Ohio","39","1972","1972","55-64 years","55-64","Black or African American","2054-5",0,38854,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","55-64 years","55-64","Other Race","2131-1",0,945,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","55-64 years","55-64","White","2106-3",0,470799,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","55-64 years","55-64",,,0,510598,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","65-74 years","65-74","Black or African American","2054-5",0,25026,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","65-74 years","65-74","Other Race","2131-1",0,663,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","65-74 years","65-74","White","2106-3",0,326033,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","65-74 years","65-74",,,0,351722,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","75-84 years","75-84","Black or African American","2054-5",0,10580,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","75-84 years","75-84","Other Race","2131-1",0,384,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","75-84 years","75-84","White","2106-3",0,190552,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","75-84 years","75-84",,,0,201516,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","85+ years","85+","Black or African American","2054-5",0,2624,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","85+ years","85+","Other Race","2131-1",0,104,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","85+ years","85+","White","2106-3",0,50662,0.00 (Unreliable),0.00%
"Total","Ohio","39","1972","1972","85+ years","85+",,,0,53390,0.00 (Unreliable),0.00%
,"Ohio","39","1972","1972","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1972","1972","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Ohio","39","1972","1972","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1972","1972","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Ohio","39","1972","1972",,,,,24,5526296,0.43,0.64%
"Total","Ohio","39",,,,,,,176,27484760,0.64,4.70%
,"Oklahoma","40","1968","1968","< 1 year","1","Black or African American","2054-5",0,1866,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","< 1 year","1","Other Race","2131-1",0,1112,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","< 1 year","1","White","2106-3",0,17062,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","< 1 year","1",,,0,20040,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","1-4 years","1-4","Black or African American","2054-5",0,7278,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","1-4 years","1-4","Other Race","2131-1",0,3767,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","1-4 years","1-4","White","2106-3",0,66797,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","1-4 years","1-4",,,0,77842,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","5-9 years","5-9","Black or African American","2054-5",0,10990,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","5-9 years","5-9","Other Race","2131-1",0,6140,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","5-9 years","5-9","White","2106-3",0,101196,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","5-9 years","5-9",,,0,118326,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","10-14 years","10-14","Black or African American","2054-5",0,10375,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","10-14 years","10-14","Other Race","2131-1",0,5993,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","10-14 years","10-14","White","2106-3",0,105024,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","10-14 years","10-14",,,0,121392,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","15-19 years","15-19","Black or African American","2054-5",0,9011,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","15-19 years","15-19","Other Race","2131-1",0,5193,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","15-19 years","15-19","White","2106-3",1,99272,1.01 (Unreliable),0.03%
"Total","Oklahoma","40","1968","1968","15-19 years","15-19",,,1,113476,0.88 (Unreliable),0.03%
,"Oklahoma","40","1968","1968","20-24 years","20-24","Black or African American","2054-5",0,5983,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","20-24 years","20-24","Other Race","2131-1",0,3374,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","20-24 years","20-24","White","2106-3",3,84791,3.54 (Unreliable),0.08%
"Total","Oklahoma","40","1968","1968","20-24 years","20-24",,,3,94148,3.19 (Unreliable),0.08%
,"Oklahoma","40","1968","1968","25-34 years","25-34","Black or African American","2054-5",0,8640,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","25-34 years","25-34","Other Race","2131-1",0,5379,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","25-34 years","25-34","White","2106-3",4,132044,3.03 (Unreliable),0.11%
"Total","Oklahoma","40","1968","1968","25-34 years","25-34",,,4,146063,2.74 (Unreliable),0.11%
,"Oklahoma","40","1968","1968","35-44 years","35-44","Black or African American","2054-5",0,8626,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","35-44 years","35-44","Other Race","2131-1",0,5166,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","35-44 years","35-44","White","2106-3",1,134696,0.74 (Unreliable),0.03%
"Total","Oklahoma","40","1968","1968","35-44 years","35-44",,,1,148488,0.67 (Unreliable),0.03%
,"Oklahoma","40","1968","1968","45-54 years","45-54","Black or African American","2054-5",0,7714,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","45-54 years","45-54","Other Race","2131-1",0,4592,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","45-54 years","45-54","White","2106-3",0,128361,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","45-54 years","45-54",,,0,140667,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","55-64 years","55-64","Black or African American","2054-5",0,7636,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","55-64 years","55-64","Other Race","2131-1",0,4537,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","55-64 years","55-64","White","2106-3",0,122407,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","55-64 years","55-64",,,0,134580,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","65-74 years","65-74","Black or African American","2054-5",0,6098,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","65-74 years","65-74","Other Race","2131-1",0,3160,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","65-74 years","65-74","White","2106-3",0,88430,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","65-74 years","65-74",,,0,97688,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","75-84 years","75-84","Black or African American","2054-5",0,2731,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","75-84 years","75-84","Other Race","2131-1",0,1274,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","75-84 years","75-84","White","2106-3",0,49370,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","75-84 years","75-84",,,0,53375,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","85+ years","85+","Black or African American","2054-5",0,888,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","85+ years","85+","Other Race","2131-1",0,302,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","85+ years","85+","White","2106-3",0,12217,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1968","1968","85+ years","85+",,,0,13407,0.00 (Unreliable),0.00%
,"Oklahoma","40","1968","1968","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1968","1968","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1968","1968","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1968","1968","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1968","1968",,,,,9,1279492,0.70 (Unreliable),0.24%
,"Oklahoma","40","1969","1969","< 1 year","1","Black or African American","2054-5",0,1904,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","< 1 year","1","Other Race","2131-1",0,1014,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","< 1 year","1","White","2106-3",0,17890,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","< 1 year","1",,,0,20808,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","1-4 years","1-4","Black or African American","2054-5",0,7268,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","1-4 years","1-4","Other Race","2131-1",0,3938,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","1-4 years","1-4","White","2106-3",0,65560,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","1-4 years","1-4",,,0,76766,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","5-9 years","5-9","Black or African American","2054-5",0,10873,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","5-9 years","5-9","Other Race","2131-1",0,6134,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","5-9 years","5-9","White","2106-3",0,100667,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","5-9 years","5-9",,,0,117674,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","10-14 years","10-14","Black or African American","2054-5",0,10658,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","10-14 years","10-14","Other Race","2131-1",0,6258,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","10-14 years","10-14","White","2106-3",0,106175,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","10-14 years","10-14",,,0,123091,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","15-19 years","15-19","Black or African American","2054-5",0,9371,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","15-19 years","15-19","Other Race","2131-1",0,5470,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","15-19 years","15-19","White","2106-3",0,101303,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","15-19 years","15-19",,,0,116144,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","20-24 years","20-24","Black or African American","2054-5",2,6460,30.96 (Unreliable),0.05%
,"Oklahoma","40","1969","1969","20-24 years","20-24","Other Race","2131-1",1,3752,26.65 (Unreliable),0.03%
,"Oklahoma","40","1969","1969","20-24 years","20-24","White","2106-3",4,88720,4.51 (Unreliable),0.11%
"Total","Oklahoma","40","1969","1969","20-24 years","20-24",,,7,98932,7.08 (Unreliable),0.19%
,"Oklahoma","40","1969","1969","25-34 years","25-34","Black or African American","2054-5",0,8962,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","25-34 years","25-34","Other Race","2131-1",0,5695,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","25-34 years","25-34","White","2106-3",0,136070,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","25-34 years","25-34",,,0,150727,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","35-44 years","35-44","Black or African American","2054-5",1,8632,11.58 (Unreliable),0.03%
,"Oklahoma","40","1969","1969","35-44 years","35-44","Other Race","2131-1",0,5292,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","35-44 years","35-44","White","2106-3",3,133103,2.25 (Unreliable),0.08%
"Total","Oklahoma","40","1969","1969","35-44 years","35-44",,,4,147027,2.72 (Unreliable),0.11%
,"Oklahoma","40","1969","1969","45-54 years","45-54","Black or African American","2054-5",0,7801,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","45-54 years","45-54","Other Race","2131-1",0,4814,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","45-54 years","45-54","White","2106-3",0,130902,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","45-54 years","45-54",,,0,143517,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","55-64 years","55-64","Black or African American","2054-5",0,7661,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","55-64 years","55-64","Other Race","2131-1",0,4552,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","55-64 years","55-64","White","2106-3",0,123068,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","55-64 years","55-64",,,0,135281,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","65-74 years","65-74","Black or African American","2054-5",0,6103,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","65-74 years","65-74","Other Race","2131-1",0,3343,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","65-74 years","65-74","White","2106-3",0,90434,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","65-74 years","65-74",,,0,99880,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","75-84 years","75-84","Black or African American","2054-5",0,2748,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","75-84 years","75-84","Other Race","2131-1",0,1340,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","75-84 years","75-84","White","2106-3",0,50670,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","75-84 years","75-84",,,0,54758,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","85+ years","85+","Black or African American","2054-5",0,922,0.00 (Unreliable),0.00%
