"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
"Total","Iowa","19","1986","1986","15-19 years","15-19",,,0,107126,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","20-24 years","20-24","Black or African American","2054-5",0,2300,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","20-24 years","20-24","Other Race","2131-1",0,1608,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","20-24 years","20-24","White","2106-3",1,110546,0.90 (Unreliable),0.07%
"Total","Iowa","19","1986","1986","20-24 years","20-24",,,1,114454,0.87 (Unreliable),0.07%
,"Iowa","19","1986","1986","25-34 years","25-34","Black or African American","2054-5",0,3912,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","25-34 years","25-34","Other Race","2131-1",0,2935,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","25-34 years","25-34","White","2106-3",0,219235,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","25-34 years","25-34",,,0,226082,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","35-44 years","35-44","Black or African American","2054-5",0,2310,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","35-44 years","35-44","Other Race","2131-1",0,1729,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","35-44 years","35-44","White","2106-3",1,171516,0.58 (Unreliable),0.07%
"Total","Iowa","19","1986","1986","35-44 years","35-44",,,1,175555,0.57 (Unreliable),0.07%
,"Iowa","19","1986","1986","45-54 years","45-54","Black or African American","2054-5",0,1646,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","45-54 years","45-54","Other Race","2131-1",0,967,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","45-54 years","45-54","White","2106-3",0,128873,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","45-54 years","45-54",,,0,131486,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","55-64 years","55-64","Black or African American","2054-5",0,1360,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","55-64 years","55-64","Other Race","2131-1",0,566,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","55-64 years","55-64","White","2106-3",0,135996,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","55-64 years","55-64",,,0,137922,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","65-74 years","65-74","Black or African American","2054-5",0,1001,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","65-74 years","65-74","Other Race","2131-1",0,299,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","65-74 years","65-74","White","2106-3",0,124001,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","65-74 years","65-74",,,0,125301,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","75-84 years","75-84","Black or African American","2054-5",0,571,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","75-84 years","75-84","Other Race","2131-1",0,142,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","75-84 years","75-84","White","2106-3",0,86570,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","75-84 years","75-84",,,0,87283,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","85+ years","85+","Black or African American","2054-5",0,200,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","85+ years","85+","Other Race","2131-1",0,44,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","85+ years","85+","White","2106-3",0,37616,0.00 (Unreliable),0.00%
"Total","Iowa","19","1986","1986","85+ years","85+",,,0,37860,0.00 (Unreliable),0.00%
,"Iowa","19","1986","1986","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1986","1986","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1986","1986","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1986","1986","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1986","1986",,,,,2,1438664,0.14 (Unreliable),0.14%
,"Iowa","19","1987","1987","< 1 year","1","Black or African American","2054-5",0,486,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","< 1 year","1","Other Race","2131-1",0,272,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","< 1 year","1","White","2106-3",0,17815,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","< 1 year","1",,,0,18573,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","1-4 years","1-4","Black or African American","2054-5",0,1987,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","1-4 years","1-4","Other Race","2131-1",0,1208,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","1-4 years","1-4","White","2106-3",0,74251,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","1-4 years","1-4",,,0,77446,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","5-9 years","5-9","Black or African American","2054-5",0,2402,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","5-9 years","5-9","Other Race","2131-1",0,1593,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","5-9 years","5-9","White","2106-3",0,99285,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","5-9 years","5-9",,,0,103280,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","10-14 years","10-14","Black or African American","2054-5",0,1953,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","10-14 years","10-14","Other Race","2131-1",0,1321,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","10-14 years","10-14","White","2106-3",0,87982,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","10-14 years","10-14",,,0,91256,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","15-19 years","15-19","Black or African American","2054-5",0,2228,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","15-19 years","15-19","Other Race","2131-1",0,1416,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","15-19 years","15-19","White","2106-3",0,100829,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","15-19 years","15-19",,,0,104473,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","20-24 years","20-24","Black or African American","2054-5",0,2231,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","20-24 years","20-24","Other Race","2131-1",0,1662,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","20-24 years","20-24","White","2106-3",0,103714,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","20-24 years","20-24",,,0,107607,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","25-34 years","25-34","Black or African American","2054-5",1,3954,25.29 (Unreliable),0.07%
,"Iowa","19","1987","1987","25-34 years","25-34","Other Race","2131-1",0,3054,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","25-34 years","25-34","White","2106-3",2,216927,0.92 (Unreliable),0.14%
"Total","Iowa","19","1987","1987","25-34 years","25-34",,,3,223935,1.34 (Unreliable),0.21%
,"Iowa","19","1987","1987","35-44 years","35-44","Black or African American","2054-5",0,2432,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","35-44 years","35-44","Other Race","2131-1",0,1836,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","35-44 years","35-44","White","2106-3",0,176435,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","35-44 years","35-44",,,0,180703,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","45-54 years","45-54","Black or African American","2054-5",0,1664,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","45-54 years","45-54","Other Race","2131-1",0,1022,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","45-54 years","45-54","White","2106-3",0,129123,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","45-54 years","45-54",,,0,131809,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","55-64 years","55-64","Black or African American","2054-5",0,1378,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","55-64 years","55-64","Other Race","2131-1",0,591,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","55-64 years","55-64","White","2106-3",0,133141,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","55-64 years","55-64",,,0,135110,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","65-74 years","65-74","Black or African American","2054-5",0,1009,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","65-74 years","65-74","Other Race","2131-1",0,311,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","65-74 years","65-74","White","2106-3",0,124235,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","65-74 years","65-74",,,0,125555,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","75-84 years","75-84","Black or African American","2054-5",0,589,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","75-84 years","75-84","Other Race","2131-1",0,144,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","75-84 years","75-84","White","2106-3",0,87733,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","75-84 years","75-84",,,0,88466,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","85+ years","85+","Black or African American","2054-5",0,204,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","85+ years","85+","Other Race","2131-1",0,45,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","85+ years","85+","White","2106-3",0,38470,0.00 (Unreliable),0.00%
"Total","Iowa","19","1987","1987","85+ years","85+",,,0,38719,0.00 (Unreliable),0.00%
,"Iowa","19","1987","1987","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1987","1987","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1987","1987","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1987","1987","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1987","1987",,,,,3,1426932,0.21 (Unreliable),0.21%
,"Iowa","19","1988","1988","< 1 year","1","Black or African American","2054-5",0,480,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","< 1 year","1","Other Race","2131-1",0,264,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","< 1 year","1","White","2106-3",0,17941,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","< 1 year","1",,,0,18685,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","1-4 years","1-4","Black or African American","2054-5",0,2046,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","1-4 years","1-4","Other Race","2131-1",0,1250,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","1-4 years","1-4","White","2106-3",0,72879,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","1-4 years","1-4",,,0,76175,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","5-9 years","5-9","Black or African American","2054-5",0,2402,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","5-9 years","5-9","Other Race","2131-1",0,1652,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","5-9 years","5-9","White","2106-3",0,98361,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","5-9 years","5-9",,,0,102415,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","10-14 years","10-14","Black or African American","2054-5",0,2028,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","10-14 years","10-14","Other Race","2131-1",0,1365,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","10-14 years","10-14","White","2106-3",0,89958,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","10-14 years","10-14",,,0,93351,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","15-19 years","15-19","Black or African American","2054-5",0,2266,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","15-19 years","15-19","Other Race","2131-1",0,1503,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","15-19 years","15-19","White","2106-3",1,98561,1.01 (Unreliable),0.07%
"Total","Iowa","19","1988","1988","15-19 years","15-19",,,1,102330,0.98 (Unreliable),0.07%
,"Iowa","19","1988","1988","20-24 years","20-24","Black or African American","2054-5",0,2201,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","20-24 years","20-24","Other Race","2131-1",0,1734,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","20-24 years","20-24","White","2106-3",1,98850,1.01 (Unreliable),0.07%
"Total","Iowa","19","1988","1988","20-24 years","20-24",,,1,102785,0.97 (Unreliable),0.07%
,"Iowa","19","1988","1988","25-34 years","25-34","Black or African American","2054-5",0,4019,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","25-34 years","25-34","Other Race","2131-1",0,3183,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","25-34 years","25-34","White","2106-3",3,215279,1.39 (Unreliable),0.21%
"Total","Iowa","19","1988","1988","25-34 years","25-34",,,3,222481,1.35 (Unreliable),0.21%
,"Iowa","19","1988","1988","35-44 years","35-44","Black or African American","2054-5",0,2576,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","35-44 years","35-44","Other Race","2131-1",0,1984,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","35-44 years","35-44","White","2106-3",0,181386,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","35-44 years","35-44",,,0,185946,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","45-54 years","45-54","Black or African American","2054-5",0,1688,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","45-54 years","45-54","Other Race","2131-1",0,1083,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","45-54 years","45-54","White","2106-3",0,132735,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","45-54 years","45-54",,,0,135506,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","55-64 years","55-64","Black or African American","2054-5",0,1399,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","55-64 years","55-64","Other Race","2131-1",0,628,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","55-64 years","55-64","White","2106-3",0,131723,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","55-64 years","55-64",,,0,133750,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","65-74 years","65-74","Black or African American","2054-5",0,1020,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","65-74 years","65-74","Other Race","2131-1",0,320,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","65-74 years","65-74","White","2106-3",0,124487,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","65-74 years","65-74",,,0,125827,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","75-84 years","75-84","Black or African American","2054-5",0,601,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","75-84 years","75-84","Other Race","2131-1",0,137,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","75-84 years","75-84","White","2106-3",0,88653,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","75-84 years","75-84",,,0,89391,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","85+ years","85+","Black or African American","2054-5",0,207,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","85+ years","85+","Other Race","2131-1",0,48,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","85+ years","85+","White","2106-3",0,39121,0.00 (Unreliable),0.00%
"Total","Iowa","19","1988","1988","85+ years","85+",,,0,39376,0.00 (Unreliable),0.00%
,"Iowa","19","1988","1988","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1988","1988","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Iowa","19","1988","1988","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1988","1988","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Iowa","19","1988","1988",,,,,5,1428018,0.35 (Unreliable),0.35%
"Total","Iowa","19",,,,,,,16,7223285,0.22 (Unreliable),1.12%
,"Kansas","20","1984","1984","< 1 year","1","Black or African American","2054-5",0,1416,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","< 1 year","1","Other Race","2131-1",0,513,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","< 1 year","1","White","2106-3",0,17551,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","< 1 year","1",,,0,19480,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","1-4 years","1-4","Black or African American","2054-5",0,5576,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","1-4 years","1-4","Other Race","2131-1",0,1704,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","1-4 years","1-4","White","2106-3",0,69007,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","1-4 years","1-4",,,0,76287,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","5-9 years","5-9","Black or African American","2054-5",0,6217,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","5-9 years","5-9","Other Race","2131-1",0,1940,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","5-9 years","5-9","White","2106-3",0,76994,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","5-9 years","5-9",,,0,85151,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","10-14 years","10-14","Black or African American","2054-5",0,5798,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","10-14 years","10-14","Other Race","2131-1",0,1815,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","10-14 years","10-14","White","2106-3",0,75299,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","10-14 years","10-14",,,0,82912,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","15-19 years","15-19","Black or African American","2054-5",0,6126,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","15-19 years","15-19","Other Race","2131-1",0,1836,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","15-19 years","15-19","White","2106-3",0,79689,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","15-19 years","15-19",,,0,87651,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","20-24 years","20-24","Black or African American","2054-5",0,7224,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","20-24 years","20-24","Other Race","2131-1",0,2475,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","20-24 years","20-24","White","2106-3",1,99730,1.00 (Unreliable),0.07%
"Total","Kansas","20","1984","1984","20-24 years","20-24",,,1,109429,0.91 (Unreliable),0.07%
,"Kansas","20","1984","1984","25-34 years","25-34","Black or African American","2054-5",0,12005,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","25-34 years","25-34","Other Race","2131-1",0,4452,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","25-34 years","25-34","White","2106-3",2,188826,1.06 (Unreliable),0.14%
"Total","Kansas","20","1984","1984","25-34 years","25-34",,,2,205283,0.97 (Unreliable),0.14%
,"Kansas","20","1984","1984","35-44 years","35-44","Black or African American","2054-5",1,6864,14.57 (Unreliable),0.07%
,"Kansas","20","1984","1984","35-44 years","35-44","Other Race","2131-1",0,2843,0.00 (Unreliable),0.00%
,"Kansas","20","1984","1984","35-44 years","35-44","White","2106-3",0,136802,0.00 (Unreliable),0.00%
"Total","Kansas","20","1984","1984","35-44 years","35-44",,,1,146509,0.68 (Unreliable),0.07%
