"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Virginia","51","1973","1973","25-34 years","25-34","Black or African American","2054-5",1,57468,1.74 (Unreliable),0.04%
,"Virginia","51","1973","1973","25-34 years","25-34","Other Race","2131-1",0,4369,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","25-34 years","25-34","White","2106-3",1,299016,0.33 (Unreliable),0.04%
"Total","Virginia","51","1973","1973","25-34 years","25-34",,,2,360853,0.55 (Unreliable),0.08%
,"Virginia","51","1973","1973","35-44 years","35-44","Black or African American","2054-5",2,48296,4.14 (Unreliable),0.08%
,"Virginia","51","1973","1973","35-44 years","35-44","Other Race","2131-1",0,3246,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","35-44 years","35-44","White","2106-3",0,231906,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","35-44 years","35-44",,,2,283448,0.71 (Unreliable),0.08%
,"Virginia","51","1973","1973","45-54 years","45-54","Black or African American","2054-5",0,47507,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","45-54 years","45-54","Other Race","2131-1",0,1447,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","45-54 years","45-54","White","2106-3",0,235103,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","45-54 years","45-54",,,0,284057,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","55-64 years","55-64","Black or African American","2054-5",0,37615,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","55-64 years","55-64","Other Race","2131-1",0,659,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","55-64 years","55-64","White","2106-3",0,180563,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","55-64 years","55-64",,,0,218837,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","65-74 years","65-74","Black or African American","2054-5",0,25392,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","65-74 years","65-74","Other Race","2131-1",0,389,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","65-74 years","65-74","White","2106-3",0,121786,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","65-74 years","65-74",,,0,147567,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","75-84 years","75-84","Black or African American","2054-5",0,11734,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","75-84 years","75-84","Other Race","2131-1",0,185,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","75-84 years","75-84","White","2106-3",0,65048,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","75-84 years","75-84",,,0,76967,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","85+ years","85+","Black or African American","2054-5",0,3199,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","85+ years","85+","Other Race","2131-1",0,61,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","85+ years","85+","White","2106-3",0,17230,0.00 (Unreliable),0.00%
"Total","Virginia","51","1973","1973","85+ years","85+",,,0,20490,0.00 (Unreliable),0.00%
,"Virginia","51","1973","1973","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1973","1973","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1973","1973","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1973","1973","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1973","1973",,,,,10,2489512,0.40 (Unreliable),0.41%
,"Virginia","51","1974","1974","< 1 year","1","Black or African American","2054-5",0,7580,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","< 1 year","1","Other Race","2131-1",0,478,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","< 1 year","1","White","2106-3",0,26599,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","< 1 year","1",,,0,34657,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","1-4 years","1-4","Black or African American","2054-5",0,31896,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","1-4 years","1-4","Other Race","2131-1",0,1653,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","1-4 years","1-4","White","2106-3",0,113912,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","1-4 years","1-4",,,0,147461,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","5-9 years","5-9","Black or African American","2054-5",0,45480,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","5-9 years","5-9","Other Race","2131-1",0,2110,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","5-9 years","5-9","White","2106-3",0,155376,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","5-9 years","5-9",,,0,202966,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","10-14 years","10-14","Black or African American","2054-5",0,54146,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","10-14 years","10-14","Other Race","2131-1",0,1828,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","10-14 years","10-14","White","2106-3",0,182589,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","10-14 years","10-14",,,0,238563,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","15-19 years","15-19","Black or African American","2054-5",1,54528,1.83 (Unreliable),0.04%
,"Virginia","51","1974","1974","15-19 years","15-19","Other Race","2131-1",0,1506,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","15-19 years","15-19","White","2106-3",1,185355,0.54 (Unreliable),0.04%
"Total","Virginia","51","1974","1974","15-19 years","15-19",,,2,241389,0.83 (Unreliable),0.08%
,"Virginia","51","1974","1974","20-24 years","20-24","Black or African American","2054-5",0,45481,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","20-24 years","20-24","Other Race","2131-1",0,2054,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","20-24 years","20-24","White","2106-3",0,186467,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","20-24 years","20-24",,,0,234002,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","25-34 years","25-34","Black or African American","2054-5",2,60835,3.29 (Unreliable),0.08%
,"Virginia","51","1974","1974","25-34 years","25-34","Other Race","2131-1",0,5008,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","25-34 years","25-34","White","2106-3",1,312645,0.32 (Unreliable),0.04%
"Total","Virginia","51","1974","1974","25-34 years","25-34",,,3,378488,0.79 (Unreliable),0.12%
,"Virginia","51","1974","1974","35-44 years","35-44","Black or African American","2054-5",1,48426,2.07 (Unreliable),0.04%
,"Virginia","51","1974","1974","35-44 years","35-44","Other Race","2131-1",0,3641,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","35-44 years","35-44","White","2106-3",2,234171,0.85 (Unreliable),0.08%
"Total","Virginia","51","1974","1974","35-44 years","35-44",,,3,286238,1.05 (Unreliable),0.12%
,"Virginia","51","1974","1974","45-54 years","45-54","Black or African American","2054-5",0,47668,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","45-54 years","45-54","Other Race","2131-1",0,1687,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","45-54 years","45-54","White","2106-3",0,236136,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","45-54 years","45-54",,,0,285491,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","55-64 years","55-64","Black or African American","2054-5",0,38597,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","55-64 years","55-64","Other Race","2131-1",0,766,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","55-64 years","55-64","White","2106-3",0,184302,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","55-64 years","55-64",,,0,223665,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","65-74 years","65-74","Black or African American","2054-5",0,26352,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","65-74 years","65-74","Other Race","2131-1",0,459,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","65-74 years","65-74","White","2106-3",0,125789,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","65-74 years","65-74",,,0,152600,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","75-84 years","75-84","Black or African American","2054-5",0,12313,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","75-84 years","75-84","Other Race","2131-1",0,204,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","75-84 years","75-84","White","2106-3",0,67436,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","75-84 years","75-84",,,0,79953,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","85+ years","85+","Black or African American","2054-5",0,3474,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","85+ years","85+","Other Race","2131-1",0,68,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","85+ years","85+","White","2106-3",0,18579,0.00 (Unreliable),0.00%
"Total","Virginia","51","1974","1974","85+ years","85+",,,0,22121,0.00 (Unreliable),0.00%
,"Virginia","51","1974","1974","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1974","1974","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1974","1974","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1974","1974","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1974","1974",,,,,8,2527594,0.32 (Unreliable),0.33%
,"Virginia","51","1975","1975","< 1 year","1","Black or African American","2054-5",0,7678,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","< 1 year","1","Other Race","2131-1",0,537,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","< 1 year","1","White","2106-3",0,25866,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","< 1 year","1",,,0,34081,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","1-4 years","1-4","Black or African American","2054-5",0,31481,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","1-4 years","1-4","Other Race","2131-1",0,1830,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","1-4 years","1-4","White","2106-3",0,111031,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","1-4 years","1-4",,,0,144342,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","5-9 years","5-9","Black or African American","2054-5",0,45113,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","5-9 years","5-9","Other Race","2131-1",0,2411,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","5-9 years","5-9","White","2106-3",0,153587,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","5-9 years","5-9",,,0,201111,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","10-14 years","10-14","Black or African American","2054-5",0,54184,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","10-14 years","10-14","Other Race","2131-1",0,2092,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","10-14 years","10-14","White","2106-3",0,180484,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","10-14 years","10-14",,,0,236760,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","15-19 years","15-19","Black or African American","2054-5",0,55966,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","15-19 years","15-19","Other Race","2131-1",0,1750,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","15-19 years","15-19","White","2106-3",0,187492,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","15-19 years","15-19",,,0,245208,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","20-24 years","20-24","Black or African American","2054-5",0,48261,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","20-24 years","20-24","Other Race","2131-1",0,2324,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","20-24 years","20-24","White","2106-3",1,191027,0.52 (Unreliable),0.04%
"Total","Virginia","51","1975","1975","20-24 years","20-24",,,1,241612,0.41 (Unreliable),0.04%
,"Virginia","51","1975","1975","25-34 years","25-34","Black or African American","2054-5",3,64927,4.62 (Unreliable),0.12%
,"Virginia","51","1975","1975","25-34 years","25-34","Other Race","2131-1",1,5744,17.41 (Unreliable),0.04%
,"Virginia","51","1975","1975","25-34 years","25-34","White","2106-3",2,325890,0.61 (Unreliable),0.08%
"Total","Virginia","51","1975","1975","25-34 years","25-34",,,6,396561,1.51 (Unreliable),0.25%
,"Virginia","51","1975","1975","35-44 years","35-44","Black or African American","2054-5",2,48772,4.10 (Unreliable),0.08%
,"Virginia","51","1975","1975","35-44 years","35-44","Other Race","2131-1",0,4076,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","35-44 years","35-44","White","2106-3",0,236217,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","35-44 years","35-44",,,2,289065,0.69 (Unreliable),0.08%
,"Virginia","51","1975","1975","45-54 years","45-54","Black or African American","2054-5",0,48058,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","45-54 years","45-54","Other Race","2131-1",0,1964,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","45-54 years","45-54","White","2106-3",0,237052,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","45-54 years","45-54",,,0,287074,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","55-64 years","55-64","Black or African American","2054-5",0,39774,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","55-64 years","55-64","Other Race","2131-1",0,911,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","55-64 years","55-64","White","2106-3",0,189130,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","55-64 years","55-64",,,0,229815,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","65-74 years","65-74","Black or African American","2054-5",0,27153,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","65-74 years","65-74","Other Race","2131-1",0,548,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","65-74 years","65-74","White","2106-3",0,129708,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","65-74 years","65-74",,,0,157409,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","75-84 years","75-84","Black or African American","2054-5",0,12781,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","75-84 years","75-84","Other Race","2131-1",0,227,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","75-84 years","75-84","White","2106-3",0,69715,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","75-84 years","75-84",,,0,82723,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","85+ years","85+","Black or African American","2054-5",0,3708,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","85+ years","85+","Other Race","2131-1",0,72,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","85+ years","85+","White","2106-3",0,19877,0.00 (Unreliable),0.00%
"Total","Virginia","51","1975","1975","85+ years","85+",,,0,23657,0.00 (Unreliable),0.00%
,"Virginia","51","1975","1975","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1975","1975","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1975","1975","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1975","1975","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1975","1975",,,,,9,2569418,0.35 (Unreliable),0.37%
,"Virginia","51","1976","1976","< 1 year","1","Black or African American","2054-5",0,7788,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","< 1 year","1","Other Race","2131-1",0,578,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","< 1 year","1","White","2106-3",0,25805,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","< 1 year","1",,,0,34171,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","1-4 years","1-4","Black or African American","2054-5",0,30925,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","1-4 years","1-4","Other Race","2131-1",0,1980,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","1-4 years","1-4","White","2106-3",0,106700,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","1-4 years","1-4",,,0,139605,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","5-9 years","5-9","Black or African American","2054-5",0,45073,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","5-9 years","5-9","Other Race","2131-1",0,2765,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","5-9 years","5-9","White","2106-3",0,154739,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","5-9 years","5-9",,,0,202577,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","10-14 years","10-14","Black or African American","2054-5",0,53469,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","10-14 years","10-14","Other Race","2131-1",0,2381,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","10-14 years","10-14","White","2106-3",0,176335,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","10-14 years","10-14",,,0,232185,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","15-19 years","15-19","Black or African American","2054-5",1,57056,1.75 (Unreliable),0.04%
,"Virginia","51","1976","1976","15-19 years","15-19","Other Race","2131-1",0,2006,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","15-19 years","15-19","White","2106-3",0,190216,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","15-19 years","15-19",,,1,249278,0.40 (Unreliable),0.04%
,"Virginia","51","1976","1976","20-24 years","20-24","Black or African American","2054-5",1,49921,2.00 (Unreliable),0.04%
,"Virginia","51","1976","1976","20-24 years","20-24","Other Race","2131-1",0,2556,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","20-24 years","20-24","White","2106-3",0,194213,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","20-24 years","20-24",,,1,246690,0.41 (Unreliable),0.04%
,"Virginia","51","1976","1976","25-34 years","25-34","Black or African American","2054-5",2,69116,2.89 (Unreliable),0.08%
,"Virginia","51","1976","1976","25-34 years","25-34","Other Race","2131-1",0,6542,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","25-34 years","25-34","White","2106-3",2,339117,0.59 (Unreliable),0.08%
"Total","Virginia","51","1976","1976","25-34 years","25-34",,,4,414775,0.96 (Unreliable),0.16%
,"Virginia","51","1976","1976","35-44 years","35-44","Black or African American","2054-5",1,49684,2.01 (Unreliable),0.04%
,"Virginia","51","1976","1976","35-44 years","35-44","Other Race","2131-1",0,4615,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","35-44 years","35-44","White","2106-3",0,241471,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","35-44 years","35-44",,,1,295770,0.34 (Unreliable),0.04%
,"Virginia","51","1976","1976","45-54 years","45-54","Black or African American","2054-5",0,48431,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","45-54 years","45-54","Other Race","2131-1",0,2297,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","45-54 years","45-54","White","2106-3",0,237415,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","45-54 years","45-54",,,0,288143,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","55-64 years","55-64","Black or African American","2054-5",0,40901,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","55-64 years","55-64","Other Race","2131-1",0,1083,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","55-64 years","55-64","White","2106-3",0,195399,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","55-64 years","55-64",,,0,237383,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","65-74 years","65-74","Black or African American","2054-5",0,28009,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","65-74 years","65-74","Other Race","2131-1",0,652,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","65-74 years","65-74","White","2106-3",0,134749,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","65-74 years","65-74",,,0,163410,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","75-84 years","75-84","Black or African American","2054-5",0,13131,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","75-84 years","75-84","Other Race","2131-1",0,271,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","75-84 years","75-84","White","2106-3",0,70611,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","75-84 years","75-84",,,0,84013,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","85+ years","85+","Black or African American","2054-5",0,3753,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","85+ years","85+","Other Race","2131-1",0,71,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","85+ years","85+","White","2106-3",0,20095,0.00 (Unreliable),0.00%
"Total","Virginia","51","1976","1976","85+ years","85+",,,0,23919,0.00 (Unreliable),0.00%
,"Virginia","51","1976","1976","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1976","1976","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1976","1976","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1976","1976","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1976","1976",,,,,7,2611919,0.27 (Unreliable),0.29%
,"Virginia","51","1977","1977","< 1 year","1","Black or African American","2054-5",0,8471,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","< 1 year","1","Other Race","2131-1",0,657,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","< 1 year","1","White","2106-3",0,26864,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","< 1 year","1",,,0,35992,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","1-4 years","1-4","Black or African American","2054-5",0,30886,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","1-4 years","1-4","Other Race","2131-1",0,2166,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","1-4 years","1-4","White","2106-3",0,105314,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","1-4 years","1-4",,,0,138366,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","5-9 years","5-9","Black or African American","2054-5",0,44680,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","5-9 years","5-9","Other Race","2131-1",0,3114,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","5-9 years","5-9","White","2106-3",0,153566,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","5-9 years","5-9",,,0,201360,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","10-14 years","10-14","Black or African American","2054-5",0,52228,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","10-14 years","10-14","Other Race","2131-1",0,2658,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","10-14 years","10-14","White","2106-3",0,171857,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","10-14 years","10-14",,,0,226743,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","15-19 years","15-19","Black or African American","2054-5",0,57501,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","15-19 years","15-19","Other Race","2131-1",0,2244,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","15-19 years","15-19","White","2106-3",1,191132,0.52 (Unreliable),0.04%
"Total","Virginia","51","1977","1977","15-19 years","15-19",,,1,250877,0.40 (Unreliable),0.04%
,"Virginia","51","1977","1977","20-24 years","20-24","Black or African American","2054-5",0,51769,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","20-24 years","20-24","Other Race","2131-1",0,2798,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","20-24 years","20-24","White","2106-3",1,197653,0.51 (Unreliable),0.04%
"Total","Virginia","51","1977","1977","20-24 years","20-24",,,1,252220,0.40 (Unreliable),0.04%
,"Virginia","51","1977","1977","25-34 years","25-34","Black or African American","2054-5",1,72971,1.37 (Unreliable),0.04%
,"Virginia","51","1977","1977","25-34 years","25-34","Other Race","2131-1",0,7372,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","25-34 years","25-34","White","2106-3",3,351319,0.85 (Unreliable),0.12%
"Total","Virginia","51","1977","1977","25-34 years","25-34",,,4,431662,0.93 (Unreliable),0.16%
,"Virginia","51","1977","1977","35-44 years","35-44","Black or African American","2054-5",0,50727,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","35-44 years","35-44","Other Race","2131-1",0,5190,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","35-44 years","35-44","White","2106-3",3,248446,1.21 (Unreliable),0.12%
"Total","Virginia","51","1977","1977","35-44 years","35-44",,,3,304363,0.99 (Unreliable),0.12%
,"Virginia","51","1977","1977","45-54 years","45-54","Black or African American","2054-5",0,48581,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","45-54 years","45-54","Other Race","2131-1",0,2631,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","45-54 years","45-54","White","2106-3",0,235498,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","45-54 years","45-54",,,0,286710,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","55-64 years","55-64","Black or African American","2054-5",0,41916,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","55-64 years","55-64","Other Race","2131-1",0,1245,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","55-64 years","55-64","White","2106-3",0,200796,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","55-64 years","55-64",,,0,243957,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","65-74 years","65-74","Black or African American","2054-5",0,28735,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","65-74 years","65-74","Other Race","2131-1",0,749,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","65-74 years","65-74","White","2106-3",0,138330,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","65-74 years","65-74",,,0,167814,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","75-84 years","75-84","Black or African American","2054-5",0,13547,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","75-84 years","75-84","Other Race","2131-1",0,303,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","75-84 years","75-84","White","2106-3",0,72828,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","75-84 years","75-84",,,0,86678,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","85+ years","85+","Black or African American","2054-5",0,3917,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","85+ years","85+","Other Race","2131-1",0,72,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","85+ years","85+","White","2106-3",0,21244,0.00 (Unreliable),0.00%
"Total","Virginia","51","1977","1977","85+ years","85+",,,0,25233,0.00 (Unreliable),0.00%
,"Virginia","51","1977","1977","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1977","1977","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Virginia","51","1977","1977","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1977","1977","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Virginia","51","1977","1977",,,,,9,2651975,0.34 (Unreliable),0.37%
