Gender Pay Gap,Poverty,Unemployment,Uninsured Women,WIC Shortfall,Voter Abstainment,Inadequate Prenatal Care,No Cancer Screen,Maternity Care Desert,Maternity Practices Score,No Postpartum Visit,No Preventative,Patients Per Doctor,Unintended Pregnancy,Maternal Mortality,Postpartum Depression,Smoking During Pregnancy
0.40615355688185034,-0.3181314769206288,2.4463369554834484,-1.37069799241112,-0.6855587638161397,0.5519373542908015,2.7303519193737773,0.7677625098073607,-0.8910444617613698,1.0510611617308774,0.5437002186659224,-0.5380755055291739,-1.2201940193361918,-0.5999579943003313,-1.0746056242781612,0.5802809456711563,-1.1939875440904213
-0.435696750913167,-0.7465400659341692,-0.8669783034334508,-1.348602872337211,-1.3516780773109232,1.131384702630726,2.615462762253132,1.5458620913501933,-0.8910444617613698,1.0510611617308774,-0.9054102166770012,0.1589153604999004,-1.0222268464135231,-0.7887434084965879,-1.0746056242781612,0.04012060501267669,-1.2959335803375849
-1.590234315889189,-0.8633787720287708,-0.947790870724107,-1.4811735927806646,-1.3516780773109232,1.131384702630726,2.7303519193737773,1.5458620913501933,-0.8910444617613698,1.0510611617308774,-0.7487496290723586,0.1589153604999004,-1.0682257334987029,-0.45836893365313897,-1.0090693081431135,-0.5386226171214085,-1.3723931075229576
0.4783121546928502,-0.47391641838009757,-0.7053531688521388,-0.8625102307112139,-0.758226325288298,-1.026557146359333,-1.692880629771047,-1.5575925614700716,0.9127867231376822,1.6134383132094987,-1.2970616856886021,-1.259958902487862,1.1373352660097413,-0.4701680220404047,-0.6289586745598359,-1.0402000763042825,1.3291768530268775
0.5504707525038552,-0.3960239476503632,-0.7861657361427946,-1.0171760712285767,-0.40699977817286687,-1.026557146359333,-1.7694734011848112,-0.9494227735975128,0.9127867231376822,1.332249737470188,-1.2970616856886021,-1.0857111859805924,1.1373352660097413,-0.4701680220404047,-0.6027441481058168,-1.0402000763042825,1.1762577986561322
0.3821006909448504,-0.4154970653327971,-0.8265720197881229,-1.0503187513394399,-0.05577323105743571,-1.026557146359333,-1.4248059298228748,-0.341252985724954,0.9127867231376822,1.0510611617308774,-0.4745936007642369,-1.0857111859805924,0.9899265433099785,-0.9067342923692482,-0.6027441481058168,-1.9276063502432126,0.9978522352235961
0.2137306293858464,-0.4349701830152304,-0.8669783034334508,-1.0834614314503035,-0.516001120381104,-0.24730036755736873,-1.5779914726504034,0.26691680214760605,0.9127867231376822,1.238520212223751,-0.592089041467716,-0.9612485313325431,0.933079692299608,-0.9067342923692482,-0.6027441481058168,-1.6060823379464984,0.5900680902349413
-0.0027451640471592154,-0.4349701830152304,-1.4326662744680436,-1.1939370318198483,-0.46755607939966537,-0.36718602583459314,-1.5779914726504034,0.8750865900201649,0.9127867231376822,1.4259792627166248,-0.7095844821712007,-0.9612485313325431,1.2452752033362353,-0.9067342923692482,-0.6027441481058168,-1.2845583256497848,0.08033790899912367
-0.1711152256061589,-0.357077712285496,-1.5134788417586997,-0.8183199905633959,-0.46755607939966537,-0.36718602583459314,-1.4248059298228748,0.8750865900201649,0.9127867231376822,1.4259792627166248,-0.8270799228746799,-0.8865709385437142,1.122242489627219,-0.9067342923692482,-0.6027441481058168,-0.9630343133530707,-0.1745271816187853
-0.07490376185815908,-0.16234653546115935,0.830085609670327,-0.19965662849394508,0.5982348221919889,-0.14739565232634746,-0.23761797290954756,-1.360831747746596,-0.3909724501061871,0.11376590926650872,-1.1404010980839596,-0.6874306911068352,-0.36588754022991865,0.32037089990641915,-0.8124603597379697,-1.233114483682311,-0.09806765443341266
0.5745236184408534,-0.2791852415557609,0.10277250405442194,-0.19965662849394508,1.191686574214614,-0.14739565232634746,-0.4099517085905131,-0.609563186256964,-0.3909724501061871,-0.07369314122636503,-1.4928874201944025,-0.6874306911068352,-0.36588754022991865,0.4029645186172813,-0.8124603597379697,-0.8087027874506478,-0.276473217865949
0.3460213920393492,-0.14287341777872542,1.1533358788329509,-0.2548944286787175,1.7851383262372391,-0.06747188014152931,-0.3333589371767515,0.14170537523266755,-0.3909724501061871,-0.26115219171923876,-0.5137587476654003,-0.6376456292476156,-0.47753431062915025,-0.0571999284860937,-0.8124603597379697,-1.0016171948286763,-0.3274462359895308
0.11751916563784313,-0.006561594001689922,2.2038992536114805,-0.3101322288634899,1.8578058877093968,-0.06747188014152931,-0.6780264085386847,0.8929739367222992,-0.3909724501061871,-0.07369314122636503,-1.2187313918862808,-0.6625381601772232,-0.5685981568765692,-0.0689990168733599,-0.8124603597379697,-0.3842910912189856,-0.5058517994220669
